source_row,date,time,x,y,z,energy_j,local_x,local_y
33072,43935.0,0.8667361111111112,386252.0,4352811.0,692.0,1.3034250223978279,7252.0,7111.0
33073,43935.0,0.8905439814814815,386684.0,4352814.0,685.0,16.87398964473622,7684.0,7114.0
33074,43935.0,0.8929282407407407,385897.0,4353121.0,694.0,10.534290935512919,6897.0,7421.0
33075,43935.0,0.9000810185185185,386490.0,4352959.0,682.0,3.2523146286528157,7490.0,7259.0
33076,43935.0,0.9024189814814815,386526.0,4352564.0,687.0,4.46645473817995,7526.0,6864.0
33077,43935.0,0.9139583333333333,386207.0,4352936.0,688.0,13.990515093668279,7207.0,7236.0
33078,43935.0,0.9183333333333333,386172.0,4352901.0,685.0,11.035657983312527,7172.0,7201.0
33079,43935.0,0.9201736111111111,386232.0,4352910.0,691.0,15.191743406676395,7232.0,7210.0
33080,43935.0,0.9221412037037037,387363.0,4352487.0,-186.0,52.1144835802161,8363.0,6787.0
33081,43935.0,0.9445601851851851,386013.0,4352889.0,689.0,30.348101801845125,7013.0,7189.0
33082,43935.0,0.9615972222222222,386146.0,4353075.0,687.0,4.199223676398411,7146.0,7375.0
33083,43935.0,0.9625115740740741,386130.0,4353023.0,687.0,2.7980340351106143,7130.0,7323.0
33084,43935.0,0.9686921296296296,386148.0,4353004.0,690.0,3.277730156191936,7148.0,7304.0
33085,43935.0,0.9787847222222222,386278.0,4352939.0,688.0,22.232798304647385,7278.0,7239.0
33086,43935.0,0.9796412037037037,386110.0,4352851.0,839.0,1.947013162409134,7110.0,7151.0
33087,43935.0,0.979849537037037,386419.0,4352977.0,693.0,62.06440506015556,7419.0,7277.0
33088,43935.0,0.9799768518518519,385419.0,4353119.0,688.0,15.081689164120448,6419.0,7419.0
33089,43935.0,0.9806481481481482,386401.0,4352823.0,694.0,9.11919434535887,7401.0,7123.0
33090,43935.0,0.982650462962963,386082.0,4352677.0,689.0,1.6998436354878086,7082.0,6977.0
33091,43935.0,0.9830208333333333,386174.0,4352781.0,685.0,0.7873416184937081,7174.0,7081.0
33092,43935.0,0.9830902777777778,385991.0,4353234.0,689.0,9.401253766198346,6991.0,7534.0
33093,43935.0,0.9908449074074074,384033.0,4350061.0,1528.0,126.08140169339987,5033.0,4361.0
33094,43935.0,0.9886574074074074,386178.0,4352989.0,689.0,16.617487256404598,7178.0,7289.0
33095,43935.0,0.9897222222222222,386118.0,4352978.0,693.0,4.275740274312968,7118.0,7278.0
33096,43936.0,0.02539351851851852,386346.0,4352954.0,683.0,22.856650405852413,7346.0,7254.0
33097,43936.0,0.030983796296296297,386118.0,4352923.0,687.0,1.0990917711214219,7118.0,7223.0
33098,43936.0,0.03398148148148148,386215.0,4352991.0,684.0,2.051527110719999,7215.0,7291.0
33099,43936.0,0.034027777777777775,386270.0,4352930.0,686.0,8.389594894561865,7270.0,7230.0
33100,43936.0,0.038599537037037036,386153.0,4353070.0,687.0,4.37361860198616,7153.0,7370.0
33101,43936.0,0.043715277777777777,386279.0,4353019.0,684.0,11.543298110923232,7279.0,7319.0
33102,43936.0,0.05894675925925926,386265.0,4353938.0,686.0,69.6432384092056,7265.0,8238.0
33103,43936.0,0.060717592592592594,386168.0,4352974.0,687.0,39.86814669478592,7168.0,7274.0
33104,43936.0,0.061793981481481484,386655.0,4352465.0,691.0,25.976634416219223,7655.0,6765.0
33105,43936.0,0.06461805555555555,385822.0,4352711.0,1006.0,5789.690371082326,6822.0,7011.0
33106,43936.0,0.06466435185185185,386196.0,4352962.0,686.0,11.843240730202844,7196.0,7262.0
33107,43936.0,0.14612268518518517,386158.0,4352870.0,689.0,1.3813951323978926,7158.0,7170.0
33108,43936.0,0.15215277777777778,386033.0,4353044.0,692.0,4.276844100997326,7033.0,7344.0
33109,43936.0,0.16935185185185186,386259.0,4352866.0,685.0,56.1041981771279,7259.0,7166.0
33110,43936.0,0.17783564814814815,386598.0,4353008.0,687.0,33.82953540570756,7598.0,7308.0
33111,43936.0,0.19903935185185184,385974.0,4353159.0,689.0,8.776646775811159,6974.0,7459.0
33112,43936.0,0.2084837962962963,385949.0,4352728.0,687.0,9.038744266031228,6949.0,7028.0
33113,43936.0,0.21322916666666666,386138.0,4353012.0,691.0,3.3205416654473274,7138.0,7312.0
33114,43936.0,0.22363425925925925,386493.0,4352763.0,684.0,53.92260982826656,7493.0,7063.0
33115,43936.0,0.23679398148148148,386309.0,4352964.0,686.0,9.206378776950908,7309.0,7264.0
33116,43936.0,0.2469097222222222,386183.0,4352787.0,687.0,490.0963974547213,7183.0,7087.0
33117,43936.0,0.2679976851851852,386255.0,4353022.0,691.0,21.23707318229128,7255.0,7322.0
33118,43936.0,0.29555555555555557,386005.0,4352845.0,685.0,3.003005275581521,7005.0,7145.0
33119,43936.0,0.3285300925925926,386381.0,4352735.0,688.0,18.98587870885961,7381.0,7035.0
33120,43936.0,0.35172453703703704,386052.0,4353039.0,686.0,9.676058982585555,7052.0,7339.0
33121,43936.0,0.36994212962962963,385655.0,4352594.0,686.0,595.7700096484688,6655.0,6894.0
33122,43936.0,0.38796296296296295,386054.0,4353068.0,684.0,1.0616349054620093,7054.0,7368.0
33123,43936.0,0.5299074074074074,386224.0,4352787.0,838.0,51.214881920874944,7224.0,7087.0
33124,43936.0,0.544224537037037,386176.0,4352704.0,692.0,22.151904942343858,7176.0,7004.0
33125,43936.0,0.6698032407407407,386045.0,4353036.0,689.0,11.310818469612236,7045.0,7336.0
33126,43936.0,0.6700462962962963,385908.0,4352680.0,689.0,2.2517479644600455,6908.0,6980.0
33127,43936.0,0.6774074074074075,386116.0,4352918.0,693.0,2.6936999525721186,7116.0,7218.0
33128,43936.0,0.6782986111111111,386074.0,4353043.0,685.0,2.5645370170700614,7074.0,7343.0
33129,43936.0,0.6784606481481481,386126.0,4353099.0,690.0,52.333841862615955,7126.0,7399.0
33130,43936.0,0.6788194444444444,386160.0,4353068.0,687.0,3.420248543626181,7160.0,7368.0
33131,43936.0,0.6785648148148148,386127.0,4353060.0,689.0,22.003533564488215,7127.0,7360.0
33132,43936.0,0.6814467592592592,386323.0,4352768.0,685.0,57.56833507898652,7323.0,7068.0
33133,43936.0,0.6854629629629629,386221.0,4352978.0,694.0,2.3122543004054306,7221.0,7278.0
33134,43936.0,0.6930439814814815,386149.0,4353051.0,687.0,5.099147048891809,7149.0,7351.0
33135,43936.0,0.6954050925925926,386343.0,4352970.0,693.0,26.4693413145975,7343.0,7270.0
33136,43936.0,0.6995023148148148,386079.0,4353039.0,691.0,1.7840835294160018,7079.0,7339.0
33137,43936.0,0.7038310185185185,386099.0,4352995.0,690.0,1.2389314966253007,7099.0,7295.0
33138,43936.0,0.7177430555555555,386131.0,4352984.0,690.0,1.424864118900258,7131.0,7284.0
33139,43936.0,0.7178819444444444,386201.0,4352896.0,689.0,11.876546413894605,7201.0,7196.0
33140,43936.0,0.7243171296296296,386264.0,4352798.0,690.0,29.868141271857667,7264.0,7098.0
33141,43936.0,0.7278356481481482,386289.0,4352867.0,689.0,3.02758632336175,7289.0,7167.0
33142,43936.0,0.7435185185185185,386146.0,4353119.0,688.0,7.460354796400852,7146.0,7419.0
33143,43936.0,0.745011574074074,386103.0,4352821.0,686.0,148.16805533727424,7103.0,7121.0
33144,43936.0,0.7462962962962963,386150.0,4353044.0,684.0,26.08178887750602,7150.0,7344.0
33145,43936.0,0.7773263888888889,386167.0,4353070.0,689.0,3.8822514897114466,7167.0,7370.0
33146,43936.0,0.8044560185185186,386254.0,4352732.0,684.0,2.659053851971475,7254.0,7032.0
33147,43936.0,0.8228587962962963,386039.0,4353103.0,684.0,1.543682845238886,7039.0,7403.0
33148,43936.0,0.9712615740740741,386137.0,4352923.0,684.0,10.723579693326814,7137.0,7223.0
33149,43937.0,0.035,386119.0,4353213.0,740.0,6.264388539653651,7119.0,7513.0
33150,43937.0,0.06293981481481481,386177.0,4352969.0,684.0,8.827888928833765,7177.0,7269.0
33151,43937.0,0.06362268518518518,386068.0,4352991.0,688.0,15.555361075895428,7068.0,7291.0
33152,43937.0,0.06497685185185186,386122.0,4353030.0,685.0,21.8111189928482,7122.0,7330.0
33153,43937.0,0.0654861111111111,385347.0,4353757.0,693.0,536.0347626793709,6347.0,8057.0
33154,43937.0,0.06680555555555556,386205.0,4352972.0,693.0,6.166134616935381,7205.0,7272.0
33155,43937.0,0.07063657407407407,386071.0,4353053.0,684.0,3.7772428913253373,7071.0,7353.0
33156,43937.0,0.07539351851851851,385866.0,4353312.0,690.0,13.301487470471624,6866.0,7612.0
33157,43937.0,0.07578703703703704,386025.0,4353039.0,683.0,1.6688100141643407,7025.0,7339.0
33158,43937.0,0.08241898148148148,385982.0,4352602.0,688.0,4.368834849091475,6982.0,6902.0
33159,43937.0,0.10697916666666667,386181.0,4353107.0,685.0,191.38899991153156,7181.0,7407.0
33160,43937.0,0.1412152777777778,386112.0,4352802.0,686.0,163.5736257693776,7112.0,7102.0
33161,43937.0,0.14644675925925926,386063.0,4353119.0,686.0,59.69402979944009,7063.0,7419.0
33162,43937.0,0.14862268518518518,386109.0,4353152.0,689.0,5.767044904213459,7109.0,7452.0
33163,43937.0,0.15171296296296297,386078.0,4352922.0,688.0,3.9859822872960273,7078.0,7222.0
33164,43937.0,0.15511574074074075,386044.0,4353186.0,691.0,4.579343779983479,7044.0,7486.0
33165,43937.0,0.15836805555555555,386242.0,4352907.0,682.0,6.215943794913058,7242.0,7207.0
33166,43937.0,0.1590162037037037,386176.0,4353070.0,688.0,109.5550323830942,7176.0,7370.0
33167,43937.0,0.2431134259259259,386248.0,4352451.0,691.0,73.48485519117769,7248.0,6751.0
33168,43937.0,0.2842476851851852,386146.0,4352984.0,691.0,0.7438084883721783,7146.0,7284.0
33169,43937.0,0.3453703703703704,386080.0,4352657.0,687.0,314.01178705091195,7080.0,6957.0
33170,43937.0,0.39292824074074073,386035.0,4352770.0,685.0,1.8796020797008035,7035.0,7070.0
33171,43937.0,0.37950231481481483,386130.0,4352899.0,685.0,3.126609179247297,7130.0,7199.0
33172,43937.0,0.4134027777777778,386095.0,4352814.0,722.0,82.10628938724201,7095.0,7114.0
33173,43937.0,0.5148495370370371,386332.0,4352700.0,685.0,755.9258628394177,7332.0,7000.0
33174,43937.0,0.5197453703703704,386246.0,4352715.0,689.0,66.29739375238351,7246.0,7015.0
33175,43937.0,0.49971064814814814,386239.0,4352800.0,688.0,848.8231218859912,7239.0,7100.0
33176,43937.0,0.4951273148148148,385914.0,4352688.0,687.0,6.434172685794104,6914.0,6988.0
33177,43937.0,0.6373611111111112,386159.0,4352891.0,684.0,19.15883522422715,7159.0,7191.0
33178,43937.0,0.6111574074074074,386163.0,4352954.0,688.0,1.0526768089934608,7163.0,7254.0
33179,43937.0,0.6307523148148149,386199.0,4352904.0,687.0,2.200946008881533,7199.0,7204.0
33180,43937.0,0.6410300925925926,386102.0,4352878.0,694.0,1.2080888146755289,7102.0,7178.0
33181,43937.0,0.6601273148148148,386492.0,4353085.0,686.0,2869.689005150339,7492.0,7385.0
33182,43937.0,0.6655208333333333,386125.0,4352882.0,687.0,1.9298600922854996,7125.0,7182.0
33183,43937.0,0.6666782407407408,386209.0,4353018.0,688.0,6.831230689224435,7209.0,7318.0
33184,43937.0,0.7185416666666666,386184.0,4352920.0,683.0,3.233914205261915,7184.0,7220.0
33185,43937.0,0.7195833333333334,386099.0,4352962.0,689.0,2.3687963354744723,7099.0,7262.0
33186,43937.0,0.7208680555555556,386063.0,4352982.0,688.0,4.29739082572792,7063.0,7282.0
33187,43937.0,0.7243402777777778,386160.0,4352994.0,688.0,3.3238516730398024,7160.0,7294.0
33188,43937.0,0.7346180555555556,386113.0,4352963.0,691.0,4.949337496513562,7113.0,7263.0
33189,43937.0,0.7376388888888888,386153.0,4352893.0,682.0,6.057599176461932,7153.0,7193.0
33190,43937.0,0.7396527777777778,386084.0,4352969.0,689.0,2.5380152330787134,7084.0,7269.0
33191,43937.0,0.7403356481481481,386248.0,4352965.0,685.0,1.9929608953170792,7248.0,7265.0
33192,43937.0,0.7499189814814815,386146.0,4352905.0,688.0,1.3943814129374468,7146.0,7205.0
33193,43937.0,0.7399652777777778,386023.0,4353109.0,684.0,1.5111694139375271,7023.0,7409.0
33194,43937.0,0.7398726851851852,386408.0,4352821.0,689.0,16.649203059725963,7408.0,7121.0
33195,43937.0,0.7397453703703704,386413.0,4353005.0,688.0,16.018997181054836,7413.0,7305.0
33196,43937.0,0.7535185185185185,386016.0,4352686.0,693.0,4.096021391149219,7016.0,6986.0
33197,43937.0,0.7241666666666666,386272.0,4352724.0,686.0,43.31421305439282,7272.0,7024.0
33198,43937.0,0.8771643518518518,386174.0,4352761.0,693.0,12.891692277445935,7174.0,7061.0
33199,43937.0,0.8999884259259259,386012.0,4353051.0,691.0,1.351098913099601,7012.0,7351.0
33200,43938.0,0.01861111111111111,386586.0,4353059.0,733.0,237.00737344279332,7586.0,7359.0
33201,43938.0,0.12939814814814815,386312.0,4352783.0,884.0,19.334601664511187,7312.0,7083.0
33202,43938.0,0.1520138888888889,386326.0,4352732.0,688.0,7.069652676013206,7326.0,7032.0
33203,43938.0,0.1814236111111111,386195.0,4352671.0,689.0,37.058964873841816,7195.0,6971.0
33204,43938.0,0.2194560185185185,386463.0,4352849.0,695.0,281.33899961482194,7463.0,7149.0
33205,43938.0,0.2524189814814815,386104.0,4352726.0,686.0,48.88773562410247,7104.0,7026.0
33206,43938.0,0.34984953703703703,386192.0,4352961.0,684.0,13.133262916701494,7192.0,7261.0
33207,43938.0,0.3540509259259259,386200.0,4352941.0,690.0,4.911414517871749,7200.0,7241.0
33208,43938.0,0.3537268518518519,386125.0,4352954.0,685.0,2.850258843970607,7125.0,7254.0
33209,43938.0,0.3567824074074074,386184.0,4352922.0,688.0,4.941133533824446,7184.0,7222.0
33210,43938.0,0.3648958333333333,386055.0,4353134.0,684.0,7.153668203187165,7055.0,7434.0
33211,43938.0,0.36520833333333336,386134.0,4352925.0,689.0,3.082065014886399,7134.0,7225.0
33212,43938.0,0.3933564814814815,386217.0,4352765.0,680.0,19.96416826994447,7217.0,7065.0
33213,43938.0,0.5348958333333333,386095.0,4352704.0,691.0,6.418732407587975,7095.0,7004.0
33214,43938.0,0.5493287037037037,386224.0,4352807.0,689.0,28.202729506993773,7224.0,7107.0
33215,43938.0,0.5100925925925925,386078.0,4353022.0,689.0,4.895384615278028,7078.0,7322.0
33216,43938.0,0.6959606481481482,386174.0,4352886.0,694.0,6.440108049814022,7174.0,7186.0
33217,43938.0,0.7100925925925926,386170.0,4352976.0,684.0,22.266482038823234,7170.0,7276.0
33218,43938.0,0.3676388888888889,386254.0,4352944.0,687.0,3.3720072185369174,7254.0,7244.0
33219,43938.0,0.7133449074074074,386404.0,4352924.0,690.0,36.46245545351775,7404.0,7224.0
33220,43938.0,0.7313773148148148,386089.0,4352932.0,692.0,3.599607852363598,7089.0,7232.0
33221,43938.0,0.7317592592592592,386148.0,4352928.0,682.0,8.116974320431003,7148.0,7228.0
33222,43938.0,0.871087962962963,386012.0,4352867.0,690.0,0.4985878601759336,7012.0,7167.0
33223,43938.0,0.8800578703703704,386376.0,4352835.0,690.0,103.67545164521641,7376.0,7135.0
33224,43938.0,0.9524537037037037,386264.0,4352733.0,690.0,19.465995733687617,7264.0,7033.0
33225,43939.0,0.0009606481481481482,386266.0,4352811.0,686.0,3.694617744920843,7266.0,7111.0
33226,43939.0,0.009930555555555555,386463.0,4353006.0,690.0,4.7426203707587655,7463.0,7306.0
33227,43939.0,0.03730324074074074,386048.0,4353020.0,693.0,2.7966568800346185,7048.0,7320.0
33228,43939.0,0.1360300925925926,386171.0,4352988.0,717.0,751.1694599116429,7171.0,7288.0
33229,43939.0,0.1544560185185185,386180.0,4352782.0,685.0,1.3418156918379411,7180.0,7082.0
33230,43939.0,0.16064814814814815,386016.0,4353203.0,664.0,781.5269217206336,7016.0,7503.0
33231,43939.0,0.1646064814814815,386034.0,4353135.0,723.0,1138.0463364015322,7034.0,7435.0
33232,43939.0,0.1814814814814815,386178.0,4353008.0,683.0,3.9305009489679428,7178.0,7308.0
33233,43939.0,0.3040509259259259,386200.0,4352737.0,686.0,20.561967122472105,7200.0,7037.0
33234,43939.0,0.3796875,386118.0,4352766.0,691.0,37.66015033429207,7118.0,7066.0
33235,43939.0,0.4057175925925926,386477.0,4352759.0,687.0,3.419616786197954,7477.0,7059.0
33236,43939.0,0.42680555555555555,386015.0,4352939.0,693.0,9.26639383139995,7015.0,7239.0
33237,43939.0,0.6735416666666667,386394.0,4353278.0,686.0,478.76132026696666,7394.0,7578.0
33238,43939.0,0.6998958333333334,386121.0,4352997.0,688.0,1.8140918643404338,7121.0,7297.0
33239,43939.0,0.4544675925925926,386245.0,4352756.0,683.0,94.26084504637161,7245.0,7056.0
33240,43939.0,0.7290162037037037,386233.0,4352926.0,691.0,1.7914054695901993,7233.0,7226.0
33241,43939.0,0.7927777777777778,386147.0,4352939.0,688.0,9.062700710577747,7147.0,7239.0
33242,43939.0,0.8115509259259259,386070.0,4353031.0,686.0,14.581448958133034,7070.0,7331.0
33243,43939.0,0.8301273148148148,386106.0,4352987.0,689.0,2.4069283651744575,7106.0,7287.0
33244,43939.0,0.8326157407407407,386231.0,4353162.0,690.0,15.920768016415352,7231.0,7462.0
33245,43939.0,0.8363773148148148,386123.0,4353032.0,692.0,7.5127894501718675,7123.0,7332.0
33246,43939.0,0.8509722222222222,386026.0,4353064.0,683.0,1.734519661517233,7026.0,7364.0
33247,43939.0,0.8632986111111111,385948.0,4352994.0,691.0,2.6569923956196715,6948.0,7294.0
33248,43939.0,0.874386574074074,386168.0,4353002.0,691.0,81.82411913848448,7168.0,7302.0
33249,43939.0,0.8900231481481482,385422.0,4352583.0,692.0,2024.552050091619,6422.0,6883.0
33250,43939.0,0.9188888888888889,386245.0,4352909.0,687.0,4.986181314188996,7245.0,7209.0
33251,43939.0,0.9745833333333334,386339.0,4352832.0,694.0,21.795233671764006,7339.0,7132.0
33252,43940.0,0.007199074074074074,386095.0,4353117.0,686.0,1.3204670320891745,7095.0,7417.0
33253,43940.0,0.00755787037037037,386063.0,4353098.0,686.0,9.945315602086978,7063.0,7398.0
33254,43940.0,0.008344907407407407,386122.0,4353015.0,688.0,11.81492886695969,7122.0,7315.0
33255,43940.0,0.017534722222222222,386094.0,4353145.0,690.0,5.20503293673022,7094.0,7445.0
33256,43940.0,0.0309375,386297.0,4352797.0,682.0,2.583345639670405,7297.0,7097.0
33257,43940.0,0.05392361111111111,385755.0,4352759.0,689.0,49.77752893381672,6755.0,7059.0
33258,43940.0,0.07366898148148149,385717.0,4352741.0,688.0,147.82369268848433,6717.0,7041.0
33259,43940.0,0.07921296296296296,386230.0,4352806.0,867.0,159.62261399319613,7230.0,7106.0
33260,43940.0,0.09949074074074074,386126.0,4352982.0,690.0,5.762085774728367,7126.0,7282.0
33261,43940.0,0.09638888888888889,386134.0,4353064.0,693.0,5.784323048913872,7134.0,7364.0
33262,43940.0,0.10146990740740741,386176.0,4353029.0,693.0,3.3745529309817317,7176.0,7329.0
33263,43940.0,0.22622685185185185,386263.0,4352732.0,691.0,67.16662334166212,7263.0,7032.0
33264,43940.0,0.10622685185185185,386196.0,4353025.0,690.0,8.633286103909033,7196.0,7325.0
33265,43940.0,0.1360185185185185,386264.0,4353286.0,691.0,36.155111416278196,7264.0,7586.0
33266,43940.0,0.1407175925925926,386163.0,4352996.0,689.0,4.637885183242633,7163.0,7296.0
33267,43940.0,0.14385416666666667,385986.0,4352643.0,666.0,1.3455769963207547,6986.0,6943.0
33268,43940.0,0.14609953703703704,386157.0,4352788.0,688.0,11.369480325027219,7157.0,7088.0
33269,43940.0,0.1519212962962963,386194.0,4352891.0,688.0,1.6006809199541876,7194.0,7191.0
33270,43940.0,0.15488425925925925,386103.0,4353086.0,685.0,6.682594331246011,7103.0,7386.0
33271,43940.0,0.15625,386107.0,4353019.0,684.0,1.4655331830575709,7107.0,7319.0
33272,43940.0,0.16480324074074074,386056.0,4352626.0,687.0,0.4448702634941615,7056.0,6926.0
33273,43940.0,0.15864583333333335,386075.0,4353009.0,685.0,2.351096965416585,7075.0,7309.0
33274,43940.0,0.1674189814814815,386293.0,4352919.0,682.0,1.0562709164019186,7293.0,7219.0
33275,43940.0,0.31171296296296297,386181.0,4352694.0,687.0,3.5281877931711607,7181.0,6994.0
33276,43940.0,0.3393865740740741,385297.0,4352809.0,615.0,4808.681219417477,6297.0,7109.0
33277,43940.0,0.3565162037037037,386225.0,4352749.0,688.0,16.646845660830806,7225.0,7049.0
33278,43940.0,0.41510416666666666,386199.0,4352777.0,689.0,102.32352347813428,7199.0,7077.0
33279,43940.0,0.41520833333333335,386253.0,4352717.0,688.0,185.21191597906727,7253.0,7017.0
33280,43940.0,0.38407407407407407,384062.0,4352912.0,682.0,2.9845224081152257,5062.0,7212.0
33281,43940.0,0.3749189814814815,384011.0,4352894.0,691.0,9.170514776751334,5011.0,7194.0
33282,43940.0,0.5266203703703703,385893.0,4352789.0,688.0,0.48667073764006996,6893.0,7089.0
33283,43940.0,0.6450347222222222,383985.0,4352957.0,690.0,6.388672677632524,4985.0,7257.0
33284,43940.0,0.6890509259259259,386238.0,4352956.0,684.0,1.3720565237570874,7238.0,7256.0
33285,43940.0,0.6900115740740741,386143.0,4352782.0,691.0,39.74723718171029,7143.0,7082.0
33286,43940.0,0.6998263888888889,386114.0,4352990.0,693.0,1.5535009119524008,7114.0,7290.0
33287,43940.0,0.7407754629629629,386133.0,4352964.0,691.0,1.3213806021686847,7133.0,7264.0
33288,43940.0,0.7423032407407407,386184.0,4352923.0,688.0,4.184379546904106,7184.0,7223.0
33289,43940.0,0.719386574074074,386176.0,4352968.0,686.0,2.838288445125082,7176.0,7268.0
33290,43940.0,0.728900462962963,386128.0,4352960.0,683.0,9.614582429419183,7128.0,7260.0
33291,43940.0,0.7589351851851852,386122.0,4352929.0,693.0,14.348063478634637,7122.0,7229.0
33292,43940.0,0.7633101851851852,386161.0,4352962.0,693.0,28.7194884039621,7161.0,7262.0
33293,43940.0,0.7897222222222222,386506.0,4352732.0,691.0,14.009031621065994,7506.0,7032.0
33294,43940.0,0.7699537037037038,386181.0,4352950.0,691.0,2.667570186700479,7181.0,7250.0
33295,43940.0,0.8260416666666667,384047.0,4352930.0,690.0,2.701237262507314,5047.0,7230.0
33296,43940.0,0.8309143518518518,386351.0,4352881.0,689.0,3.6887177301634897,7351.0,7181.0
33297,43940.0,0.831412037037037,386091.0,4352894.0,684.0,1.9978664334202894,7091.0,7194.0
33298,43940.0,0.8329282407407408,386277.0,4352883.0,691.0,8.102874070599556,7277.0,7183.0
33299,43940.0,0.8004745370370371,386613.0,4353028.0,692.0,5.778361946276926,7613.0,7328.0
33300,43940.0,0.8419560185185185,386285.0,4352876.0,691.0,233.26191244977107,7285.0,7176.0
33301,43940.0,0.8791898148148148,385632.0,4352760.0,687.0,19.144532015926835,6632.0,7060.0
33302,43940.0,0.8977662037037037,385545.0,4352689.0,690.0,1539.621099534494,6545.0,6989.0
33303,43940.0,0.9135185185185185,386246.0,4352943.0,689.0,92.97365977696907,7246.0,7243.0
33304,43940.0,0.953761574074074,386017.0,4353514.0,685.0,31.142926512959292,7017.0,7814.0
33305,43941.0,0.00880787037037037,386030.0,4353056.0,687.0,2.827016755229944,7030.0,7356.0
33306,43941.0,0.021168981481481483,386055.0,4353120.0,691.0,10.620108496473389,7055.0,7420.0
33307,43941.0,0.04673611111111111,386121.0,4353118.0,685.0,9.759105304503073,7121.0,7418.0
33308,43941.0,0.08612268518518519,386141.0,4353019.0,686.0,4.286837521938009,7141.0,7319.0
33309,43941.0,0.0794212962962963,386115.0,4353034.0,682.0,0.8934503166898699,7115.0,7334.0
33310,43941.0,0.12645833333333334,386141.0,4353073.0,691.0,6.766686364258957,7141.0,7373.0
33311,43941.0,0.0430787037037037,386153.0,4353054.0,686.0,15.156522647363438,7153.0,7354.0
33312,43941.0,0.05042824074074074,386316.0,4352705.0,684.0,6.583258716897175,7316.0,7005.0
33313,43941.0,0.10954861111111111,386056.0,4353225.0,690.0,10.5100829918421,7056.0,7525.0
33314,43941.0,0.1322337962962963,386058.0,4353130.0,691.0,1916.2233317783994,7058.0,7430.0
33315,43941.0,0.14988425925925927,385783.0,4353390.0,687.0,21.065545054515063,6783.0,7690.0
33316,43941.0,0.0465625,386129.0,4352941.0,692.0,3.512698374636172,7129.0,7241.0
33317,43941.0,0.13253472222222223,386326.0,4353085.0,688.0,6.176775973778757,7326.0,7385.0
33318,43941.0,0.03615740740740741,386117.0,4352996.0,689.0,19.080974301997998,7117.0,7296.0
33319,43941.0,0.14625,386313.0,4352953.0,690.0,48.85310445488643,7313.0,7253.0
33320,43941.0,0.14596064814814816,386108.0,4353065.0,690.0,16.36979602032802,7108.0,7365.0
33321,43941.0,0.0340625,386070.0,4353038.0,681.0,1107.9135297057217,7070.0,7338.0
33322,43941.0,0.16239583333333332,386130.0,4352975.0,684.0,0.8965768844655015,7130.0,7275.0
33323,43941.0,0.23548611111111112,386202.0,4352961.0,684.0,1.3082295116165492,7202.0,7261.0
33324,43941.0,0.17269675925925926,386302.0,4352935.0,690.0,3.55464680708761,7302.0,7235.0
33325,43941.0,0.17224537037037038,386019.0,4353079.0,684.0,1.056565875900366,7019.0,7379.0
33326,43941.0,0.15498842592592593,386040.0,4353095.0,691.0,2.104117592624356,7040.0,7395.0
33327,43941.0,0.12965277777777778,386132.0,4352886.0,691.0,2.4882202084233698,7132.0,7186.0
33328,43941.0,0.13128472222222223,386421.0,4352765.0,688.0,669.45454581901,7421.0,7065.0
33329,43941.0,0.1970949074074074,384103.0,4353014.0,693.0,5.37813046743849,5103.0,7314.0
33330,43941.0,0.20023148148148148,386158.0,4353223.0,687.0,5.993509708972538,7158.0,7523.0
33331,43941.0,0.40444444444444444,386114.0,4352771.0,691.0,6.570646238302922,7114.0,7071.0
33332,43941.0,0.6412268518518518,386010.0,4353059.0,689.0,5.202929569392777,7010.0,7359.0
33333,43941.0,0.6973842592592593,386039.0,4352782.0,691.0,2.066053073281825,7039.0,7082.0
33334,43941.0,0.7157986111111111,386379.0,4352861.0,690.0,16.862890580724827,7379.0,7161.0
33335,43941.0,0.7192013888888888,386162.0,4352911.0,684.0,3.664708951458056,7162.0,7211.0
33336,43941.0,0.7236226851851851,386171.0,4353016.0,691.0,125.92444316575644,7171.0,7316.0
33337,43941.0,0.7423611111111111,386318.0,4352956.0,688.0,677.8947350959785,7318.0,7256.0
33338,43941.0,0.7518402777777777,385902.0,4353073.0,693.0,3.129051679290858,6902.0,7373.0
33339,43941.0,0.7817708333333333,386080.0,4353079.0,689.0,1.1494774065715796,7080.0,7379.0
33340,43941.0,0.7951041666666666,386150.0,4353076.0,694.0,2.0663875522208577,7150.0,7376.0
33341,43941.0,0.812511574074074,386111.0,4353066.0,684.0,3.8927729172727887,7111.0,7366.0
33342,43941.0,0.8173958333333333,386124.0,4352873.0,687.0,0.4324834611278831,7124.0,7173.0
33343,43941.0,0.8320833333333333,385623.0,4352617.0,687.0,116.72210439664983,6623.0,6917.0
33344,43941.0,0.8753587962962963,386206.0,4352746.0,691.0,29.234767826002706,7206.0,7046.0
33345,43941.0,0.9142708333333334,386258.0,4352801.0,690.0,6.446607752017045,7258.0,7101.0
33346,43942.0,0.04739583333333333,386074.0,4353000.0,687.0,0.7116742433983757,7074.0,7300.0
33347,43941.0,0.977662037037037,386720.0,4352954.0,689.0,23.17202957591895,7720.0,7254.0
33348,43941.0,0.9753125,386322.0,4352837.0,687.0,3.0851710728446373,7322.0,7137.0
33349,43942.0,0.08540509259259259,386176.0,4352987.0,693.0,9.984632123466378,7176.0,7287.0
